Isoforms,Max Attention Score,Entropy Ratio,Status
ENSMUST00000109891.3,0.1684698760509491,0.8966723961528328,Sus
ENSMUST00000122905.8,0.181955024600029,0.8910337729616448,Sus
ENSMUST00000106405.2,0.16594135761260986,0.8918351261233399,Sus
ENSMUST00000128780.2,0.1736113727092743,0.8874767417851747,Val
ENSMUST00000130402.2,0.16588371992111206,0.8978085135444325,Sus
ENSMUST00000110438.3,0.18830665946006775,0.8814978509192546,Sus
ENSMUST00000137804.2,0.3261226415634155,0.8812785730394045,Sus
ENSMUST00000129241.3,0.2556491494178772,0.92180920842029,Flat
ENSMUST00000141094.8,0.19818037748336792,0.881179597023833,Sus
ENSMUST00000110843.2,0.16574883460998535,0.8989583035567758,Sus
ENSMUST00000123204.2,0.18491201102733612,0.8938095729465705,Sus
ENSMUST00000134376.10,0.16303476691246033,0.8836473760810634,Sus
ENSMUST00000114311.11,0.16695281863212585,0.8923452266657991,Val
ENSMUST00000109946.9,0.16934840381145477,0.8893678630140621,Val
ENSMUST00000135591.2,0.1531047523021698,0.8893678630140621,Low
ENSMUST00000121357.8,0.21815930306911469,0.8934390363252865,Val
ENSMUST00000120633.2,0.1857132613658905,0.8923649186793229,Val
ENSMUST00000118800.8,0.1668204665184021,0.9064699038071853,Flat
ENSMUST00000108109.8,0.18205305933952332,0.8923839227622432,Val
ENSMUST00000130110.2,0.17106615006923676,0.8762223690953633,Sus
ENSMUST00000145036.3,0.1668998897075653,0.9020128014274247,Flat
ENSMUST00000114881.9,0.17032019793987274,0.889918981418752,Sus
ENSMUST00000114155.8,0.2829105257987976,0.8928389028651007,Val
ENSMUST00000139262.8,0.1632295548915863,0.8918793256646117,Sus
ENSMUST00000120818.8,0.17050562798976898,0.8963936982671096,Sus
ENSMUST00000111764.8,0.1707129180431366,0.8829158478756184,Val
ENSMUST00000107874.9,0.22927087545394897,0.8713464889607518,Sus
ENSMUST00000126400.2,0.1776179075241089,0.891848884735409,Sus
ENSMUST00000133291.3,0.16528475284576416,0.894185011073404,Sus
ENSMUST00000112996.9,0.237261563539505,0.8860777489117312,Sus
ENSMUST00000134794.8,0.20444510877132416,0.8967180575466368,Val
ENSMUST00000128280.2,0.15984892845153809,0.8967180575466368,Low
ENSMUST00000111955.2,0.20131906867027283,0.8928566170781396,Sus
ENSMUST00000144769.2,0.16287653148174286,0.8946109261082658,Sus
ENSMUST00000120733.8,0.1995251178741455,0.8945921799993216,Sus
ENSMUST00000126573.8,0.19019335508346558,0.8901567474335699,Val
ENSMUST00000148982.2,0.1953432261943817,0.8934172805199524,Sus
ENSMUST00000141519.2,0.17124710977077484,0.8952363410181283,Sus
ENSMUST00000107985.10,0.22231659293174744,0.8867851995460553,Val
ENSMUST00000135392.2,0.16656439006328583,0.8979766265856509,Sus
ENSMUST00000131817.2,0.16274870932102203,0.8900243207924055,Val
ENSMUST00000135022.3,0.17587409913539886,0.8822274013242146,Sus
ENSMUST00000111982.8,0.2262400984764099,0.8909033241209653,Val
ENSMUST00000131703.2,0.16595500707626343,0.8928202427474822,Sus
ENSMUST00000141860.2,0.18337367475032806,0.9143161822961737,Flat
ENSMUST00000128638.2,0.1632329821586609,0.886899138052252,Sus
ENSMUST00000137214.8,0.15832029283046722,0.886899138052252,Low
ENSMUST00000146371.8,0.20721207559108734,0.8943411713203874,Val
ENSMUST00000141954.2,0.16647693514823914,0.9007596498419128,Flat
ENSMUST00000110616.2,0.16053518652915955,0.9092105333400096,Flat
ENSMUST00000111581.4,0.16618111729621887,0.9007525985532274,Flat
ENSMUST00000131280.2,0.16090747714042664,0.8795214262955392,Sus
ENSMUST00000129324.8,0.2043124884366989,0.8867725588212169,Sus
ENSMUST00000117785.9,0.20969608426094055,0.9421033332047523,Flat
ENSMUST00000142727.2,0.19606183469295502,0.8785669225832505,Sus
ENSMUST00000113339.8,0.20003198087215424,0.8955551968528279,Sus
ENSMUST00000141605.8,0.1865546554327011,0.8939111287019049,Sus
ENSMUST00000131948.2,0.15482285618782043,0.8939111287019049,Low
ENSMUST00000106733.10,0.23075275123119354,0.8822593041059497,Val
ENSMUST00000126474.7,0.20378589630126953,0.8860874659315049,Sus
ENSMUST00000109865.8,0.19700580835342407,0.8915019097372933,Val
ENSMUST00000111108.10,0.21086212992668152,0.886568673388619,Sus
ENSMUST00000111770.2,0.1950535774230957,0.8907776048031846,Val
ENSMUST00000148061.2,0.16985666751861572,0.9084763394034762,Flat
ENSMUST00000110345.8,0.19469574093818665,0.8845399660390414,Val
ENSMUST00000139857.2,0.17987291514873505,0.896484075150138,Val
ENSMUST00000148662.8,0.16473935544490814,0.9040453783866468,Flat
ENSMUST00000113825.4,0.1757047027349472,0.8954450419649503,Val
ENSMUST00000144154.2,0.17096595466136932,0.8875761477573734,Sus
ENSMUST00000135721.2,0.1611282080411911,0.8930899975353604,Sus
ENSMUST00000146971.2,0.17114940285682678,0.8881199568994016,Sus
ENSMUST00000142675.8,0.16172361373901367,0.8913678492609457,Sus
ENSMUST00000135024.2,0.20648585259914398,0.886326091859577,Val
ENSMUST00000108613.10,0.22005948424339294,0.889700907417458,Sus
ENSMUST00000128336.9,0.14774192869663239,0.889700907417458,Low
ENSMUST00000139770.2,0.1640336960554123,0.899322906776605,Sus
ENSMUST00000137494.8,0.21035495400428772,0.8898378056075448,Sus
ENSMUST00000106686.2,0.16341379284858704,0.8957426579422684,Sus
ENSMUST00000140221.2,0.2061741054058075,0.8889667994722501,Sus
ENSMUST00000140651.8,0.17174707353115082,0.8920550919337935,Sus
ENSMUST00000136351.8,0.2542590796947479,0.8789495839814203,Sus
ENSMUST00000136554.2,0.16316699981689453,0.8837340553370983,Sus
ENSMUST00000109528.9,0.18988272547721863,0.9049917989143448,Flat
ENSMUST00000129800.8,0.18071526288986206,0.9011995814628199,Flat
ENSMUST00000132188.8,0.20113997161388397,0.8866062515978326,Sus
ENSMUST00000146117.8,0.16202594339847565,0.8887482095230034,Sus
ENSMUST00000140809.2,0.18609914183616638,0.886625083698102,Val
ENSMUST00000125679.8,0.18545284867286682,0.8973964431129652,Val
ENSMUST00000143372.2,0.15619874000549316,0.8973964431129652,Low
ENSMUST00000141887.8,0.16240611672401428,0.8952312675299279,Sus
ENSMUST00000137712.9,0.24036800861358643,0.8885626402427225,Sus
ENSMUST00000130894.8,0.17657355964183807,0.8877182914183115,Sus
ENSMUST00000124582.2,0.16421222686767578,0.8879263904258555,Sus
ENSMUST00000143263.8,0.1669577956199646,0.8968203872239002,Sus
ENSMUST00000126381.3,0.20258066058158875,0.8977917452359734,Val
ENSMUST00000138511.8,0.18067990243434906,0.8773535849814135,Sus
ENSMUST00000136951.2,0.16404490172863007,0.8929604086079354,Sus
ENSMUST00000114606.8,0.22594845294952393,0.8892356943468741,Val
ENSMUST00000139159.2,0.17456209659576416,0.8881872881072144,Sus
ENSMUST00000107913.10,0.16588689386844635,0.9026343467276429,Flat
ENSMUST00000135196.2,0.17202794551849365,0.8857705878972901,Sus
ENSMUST00000141931.2,0.16189517080783844,0.8928409666569112,Sus
ENSMUST00000140858.8,0.17435137927532196,0.8809088963313749,Sus
ENSMUST00000137101.8,0.16458472609519958,0.9007839853870099,Flat
ENSMUST00000148373.8,0.1907980889081955,0.8883029464399196,Sus
ENSMUST00000123270.8,0.16358640789985657,0.9069200683958186,Flat
ENSMUST00000149006.2,0.15528950095176697,0.9069200683958186,Low
ENSMUST00000128936.2,0.15581518411636353,0.9069200683958186,Low
ENSMUST00000128238.8,0.1596795618534088,0.9069200683958186,Low
ENSMUST00000128963.2,0.19038377702236176,0.8908310914076029,Sus
ENSMUST00000146256.2,0.17624247074127197,0.8854551717156078,Sus
ENSMUST00000110829.7,0.19047079980373383,0.9019635283979525,Flat
ENSMUST00000114012.8,0.27647650241851807,0.897643582182255,Val
ENSMUST00000138320.2,0.167997345328331,0.9084913018941012,Flat
ENSMUST00000138530.8,0.18104875087738037,0.8861879037996088,Val
ENSMUST00000123428.2,0.16593870520591736,0.8902938176063074,Sus
ENSMUST00000107109.9,0.17585018277168274,0.8975838182110802,Sus
ENSMUST00000124866.2,0.1800738424062729,0.8928745892651548,Sus
ENSMUST00000108610.8,0.28329700231552124,0.8859153112979913,Sus
ENSMUST00000109972.9,0.16957435011863708,0.8955925170880652,Sus
ENSMUST00000122883.2,0.20703744888305664,0.8937671792231328,Sus
ENSMUST00000106230.2,0.17970208823680878,0.8951782968734621,Sus
ENSMUST00000130560.8,0.16452647745609283,0.8968387033762171,Sus
ENSMUST00000140427.8,0.21014103293418884,0.8871298527783844,Sus
ENSMUST00000144309.2,0.16940519213676453,0.8830126741080542,Sus
ENSMUST00000106359.2,0.19848766922950745,0.8902423088023741,Sus
ENSMUST00000130709.2,0.17037463188171387,0.8950790628839143,Sus
ENSMUST00000107846.10,0.1947154998779297,0.8875850908552182,Sus
ENSMUST00000106908.9,0.2130940854549408,0.8728546048261678,Sus
ENSMUST00000140792.2,0.15845099091529846,0.8728546048261678,Low
ENSMUST00000125460.8,0.2318171113729477,0.882510914724162,Val
ENSMUST00000135919.8,0.17658796906471252,0.8815214985337482,Sus
ENSMUST00000139364.8,0.16458818316459656,0.8973834584228251,Sus
ENSMUST00000124961.2,0.27089735865592957,0.8817214283653763,Sus
ENSMUST00000133488.8,0.18105445802211761,0.9010770438240802,Flat
ENSMUST00000127267.2,0.15921902656555176,0.9010770438240802,Low
ENSMUST00000144191.2,0.17060843110084534,0.8827876348094001,Sus
ENSMUST00000129880.8,0.176616370677948,0.8971223887588153,Val
ENSMUST00000140889.8,0.16111750900745392,0.8878416029789801,Sus
ENSMUST00000118731.8,0.17614410817623138,0.888272333528066,Val
ENSMUST00000137434.8,0.1534370481967926,0.888272333528066,Low
ENSMUST00000124843.2,0.17352420091629028,0.8756835474502102,Sus
ENSMUST00000125064.8,0.24149027466773987,0.8959509289324633,Val
ENSMUST00000126843.2,0.1649133861064911,0.8933754887357928,Sus
ENSMUST00000130038.2,0.1650814265012741,0.894788584186607,Sus
ENSMUST00000108848.2,0.1755681335926056,0.8978723191079026,Val
ENSMUST00000120173.9,0.22104597091674805,0.8844895751223385,Val
ENSMUST00000108433.8,0.18098656833171844,0.8859923595255778,Sus
ENSMUST00000145832.2,0.16010956466197968,0.8950876620164574,Sus
ENSMUST00000137093.8,0.16992759704589844,0.8878207930782257,Sus
ENSMUST00000118493.8,0.16279399394989014,0.8865904291939531,Sus
ENSMUST00000117324.8,0.16688565909862518,0.8850099086325239,Sus
ENSMUST00000113161.10,0.24925628304481506,0.8948361373895706,Val
ENSMUST00000146226.2,0.14929711818695068,0.8948361373895706,Low
ENSMUST00000111625.2,0.2537786662578583,0.8862561809120013,Val
ENSMUST00000106357.8,0.2393677532672882,0.8870241694394292,Sus
ENSMUST00000124197.2,0.16971707344055176,0.9206337070016427,Flat
ENSMUST00000147400.8,0.16214285790920258,0.8761857367907295,Sus
ENSMUST00000132002.2,0.17237550020217896,0.894975357345444,Sus
ENSMUST00000119567.8,0.2223966419696808,0.8796447378562078,Sus
ENSMUST00000135171.2,0.16723069548606873,0.8909169967417089,Sus
ENSMUST00000145767.2,0.17866304516792297,0.9045033681858945,Flat
ENSMUST00000111279.9,0.1956760138273239,0.8887442539220336,Val
ENSMUST00000133632.2,0.1664186418056488,0.8865457996960543,Sus
ENSMUST00000108334.8,0.16626203060150146,0.8835655123392527,Sus
ENSMUST00000130948.8,0.16285943984985352,0.8882738813719238,Sus
ENSMUST00000144907.8,0.19666294753551483,0.8913579602585211,Sus
ENSMUST00000146967.2,0.15673774480819702,0.8913579602585211,Low
ENSMUST00000140952.3,0.16217394173145294,0.8888925889584027,Sus
ENSMUST00000107103.8,0.20557144284248352,0.8895615154789337,Sus
ENSMUST00000144418.2,0.1710430234670639,0.8984365941853835,Sus
ENSMUST00000134222.2,0.15489555895328522,0.8984365941853835,Low
ENSMUST00000121629.8,0.20421236753463745,0.8934515910587995,Val
ENSMUST00000142881.2,0.2548619210720062,0.8784759437609442,Sus
ENSMUST00000139480.2,0.16686546802520752,0.8877715200487535,Sus
ENSMUST00000123779.2,0.15660512447357178,0.8877715200487535,Low
ENSMUST00000135459.2,0.16784536838531494,0.8967076525962596,Sus
ENSMUST00000141221.2,0.15995481610298157,0.8967076525962596,Low
ENSMUST00000128656.2,0.16396841406822205,0.8855122699556942,Sus
ENSMUST00000143507.2,0.17594318091869354,0.8941149281431774,Val
ENSMUST00000129732.2,0.1664869785308838,0.8917145662850852,Sus
ENSMUST00000138640.8,0.17713896930217743,0.8974608506157133,Sus
ENSMUST00000138549.8,0.17010121047496796,0.8849386218237414,Sus
ENSMUST00000147761.8,0.17680761218070984,0.8942890605771759,Val
ENSMUST00000112228.8,0.2440141886472702,0.8740743057860869,Sus
ENSMUST00000140917.8,0.21017307043075562,0.8932677416050272,Sus
ENSMUST00000148055.2,0.18037104606628418,0.8913740406363768,Sus
ENSMUST00000147127.8,0.21546010673046112,0.9041836524379405,Flat
ENSMUST00000112185.9,0.20459657907485962,0.8914828196630475,Sus
ENSMUST00000118510.8,0.17940805852413177,0.8961416576922702,Sus
ENSMUST00000115181.9,0.18196044862270355,0.8871938303245054,Val
ENSMUST00000146396.8,0.2337726205587387,0.8730656275387765,Val
ENSMUST00000128538.2,0.17248934507369995,0.9061823488149426,Flat
ENSMUST00000138895.2,0.15993136167526245,0.9061823488149426,Low
ENSMUST00000123918.8,0.16841457784175873,0.8780422895067935,Sus
ENSMUST00000147661.8,0.16487239301204681,0.880115798336921,Sus
ENSMUST00000127956.9,0.1917111575603485,0.8974492417867801,Val
ENSMUST00000114953.8,0.2655152678489685,0.890542504519455,Val
ENSMUST00000129292.2,0.1534166783094406,0.890542504519455,Low
ENSMUST00000141475.2,0.17985938489437103,0.8842059757310657,Sus
ENSMUST00000125302.2,0.16708610951900482,0.8977008524049923,Sus
ENSMUST00000128971.2,0.16811558604240417,0.8810939496637032,Sus
ENSMUST00000117634.2,0.1651264727115631,0.8940513805536836,Sus
ENSMUST00000109842.9,0.16300591826438904,0.9016441566153003,Flat
ENSMUST00000114357.10,0.16789834201335907,0.8814478899591789,Sus
ENSMUST00000128819.8,0.1717296838760376,0.8811393530835311,Sus
ENSMUST00000127105.8,0.15973013639450073,0.8811393530835311,Low
ENSMUST00000129100.8,0.17083218693733215,0.8884873118416445,Val
ENSMUST00000109844.11,0.17689773440361023,0.8865200882897503,Sus
ENSMUST00000131560.3,0.16545601189136505,0.9031270770223648,Flat
ENSMUST00000116586.5,0.17764702439308167,0.8853880124904459,Val
ENSMUST00000110904.2,0.1953728199005127,0.8963356541224434,Sus
ENSMUST00000112503.3,0.15105973184108734,0.8963356541224434,Low
ENSMUST00000141744.2,0.16627758741378784,0.8982099210515463,Sus
ENSMUST00000134241.8,0.16827021539211273,0.9030546723263516,Flat
ENSMUST00000122809.2,0.22059713304042816,0.8846969861992791,Val
ENSMUST00000107475.9,0.20838499069213867,0.8864437279927672,Val
ENSMUST00000136291.8,0.16480782628059387,0.8922165836429536,Sus
ENSMUST00000133778.8,0.1583021879196167,0.8922165836429536,Low
ENSMUST00000109546.9,0.1495828628540039,0.8922165836429536,Low
ENSMUST00000114882.9,0.1783759444952011,0.8848505667064996,Sus
ENSMUST00000143258.2,0.16198784112930298,0.8931635201186043,Sus
ENSMUST00000143455.6,0.18056121468544006,0.8858132395947041,Sus
ENSMUST00000112878.9,0.177174910902977,0.8871261551513908,Sus
ENSMUST00000129642.8,0.1541534662246704,0.8871261551513908,Low
ENSMUST00000127289.8,0.16816416382789612,0.8919495805774892,Sus
ENSMUST00000139577.2,0.19269081950187683,0.8982763063547793,Val
ENSMUST00000132480.2,0.18132111430168152,0.8920280046662826,Sus
ENSMUST00000111123.9,0.1795714795589447,0.8833902620180235,Sus
ENSMUST00000136576.8,0.15817037224769592,0.8833902620180235,Low
ENSMUST00000108378.10,0.2020740807056427,0.8915605558212375,Sus
ENSMUST00000130558.8,0.16237813234329224,0.8886739990091561,Sus
ENSMUST00000114476.8,0.20798948407173157,0.8968554716846762,Sus
ENSMUST00000139153.2,0.15497934818267822,0.8968554716846762,Low
ENSMUST00000142659.2,0.16641436517238617,0.8966231231233606,Val
ENSMUST00000122022.8,0.1884574592113495,0.891926018954321,Val
ENSMUST00000115257.8,0.16696685552597046,0.8913858214479609,Sus
ENSMUST00000114537.9,0.16769710183143616,0.8986694586946516,Sus
ENSMUST00000145805.2,0.21345029771327972,0.9011849629374966,Flat
ENSMUST00000135803.8,0.16132773458957672,0.899139143314158,Sus
ENSMUST00000147403.2,0.1636582911014557,0.8999930371756919,Sus
ENSMUST00000134848.2,0.17929325997829437,0.8863304774171741,Sus
ENSMUST00000145287.8,0.20682668685913086,0.9029884590057694,Flat
ENSMUST00000119185.8,0.1669587343931198,0.9178464701704346,Flat
ENSMUST00000146069.8,0.19900541007518768,0.8836634564589191,Sus
ENSMUST00000107453.8,0.1992003321647644,0.8860829943825824,Val
ENSMUST00000139460.2,0.18423186242580414,0.8892151424200959,Sus
ENSMUST00000130636.8,0.16849391162395477,0.8865971365173368,Sus
ENSMUST00000107100.3,0.16454514861106873,0.882266957333913,Sus
ENSMUST00000140803.2,0.1726156771183014,0.8910259477510305,Sus
ENSMUST00000141919.8,0.19592343270778656,0.8865497552970242,Val
ENSMUST00000145569.2,0.1729632467031479,0.8909077956698878,Sus
ENSMUST00000112105.8,0.19762474298477173,0.8886081296538757,Val
ENSMUST00000146300.2,0.18444423377513885,0.880780941239133,Sus
ENSMUST00000145283.2,0.17092148959636688,0.887888812216642,Sus
ENSMUST00000106597.10,0.29667410254478455,0.88276467512551,Sus
ENSMUST00000129278.8,0.1735122799873352,0.8932094394863846,Val
ENSMUST00000144263.8,0.17140108346939087,0.9016469943290395,Flat
ENSMUST00000114434.9,0.18908029794692993,0.8842513791508936,Val
ENSMUST00000135021.2,0.16472718119621277,0.8878968954012325,Sus
ENSMUST00000113452.9,0.16826361417770386,0.8868932906421226,Sus
ENSMUST00000135447.8,0.17734599113464355,0.9052403138448416,Flat
ENSMUST00000127226.3,0.1534569412469864,0.9052403138448416,Low
ENSMUST00000122992.2,0.17983311414718628,0.891927222832877,Sus
ENSMUST00000121766.8,0.17062687873840332,0.9038133737906329,Flat
ENSMUST00000138099.2,0.16754291951656342,0.8871059471899144,Sus
ENSMUST00000142102.2,0.1855323165655136,0.898542965454942,Val
ENSMUST00000118136.2,0.19386249780654907,0.8843359086237926,Val
ENSMUST00000137211.2,0.16373881697654724,0.8907094996734429,Sus
ENSMUST00000146589.2,0.1672767847776413,0.8776900690378265,Sus
ENSMUST00000131003.8,0.15550601482391357,0.8776900690378265,Low
ENSMUST00000136317.2,0.19844603538513184,0.8767897398605597,Sus
ENSMUST00000146680.2,0.162002831697464,0.8941168199523368,Sus
ENSMUST00000138125.2,0.16616292297840118,0.9059511181408576,Flat
ENSMUST00000111584.9,0.19805538654327393,0.8973810506657129,Val
ENSMUST00000140838.2,0.18560796976089478,0.8904977890302308,Val
ENSMUST00000140731.8,0.1488582044839859,0.8904977890302308,Low
ENSMUST00000126045.8,0.23841135203838348,0.8853879264991205,Sus
ENSMUST00000135466.2,0.1632639765739441,0.8984383140118921,Sus
ENSMUST00000112226.3,0.23314206302165985,0.8734288548973987,Val
ENSMUST00000113693.8,0.1685459017753601,0.8865808841568303,Sus
ENSMUST00000133522.2,0.18384453654289246,0.899761032579678,Sus
ENSMUST00000113697.8,0.17680537700653076,0.9029438295078706,Flat
ENSMUST00000130798.3,0.16423361003398895,0.8948370832941503,Sus
ENSMUST00000137637.8,0.15322205424308777,0.8948370832941503,Low
ENSMUST00000135213.8,0.17054174840450287,0.8861999425851692,Sus
ENSMUST00000136800.2,0.1674715280532837,0.891643967406906,Sus
ENSMUST00000145891.8,0.15723547339439392,0.891643967406906,Low
ENSMUST00000108107.2,0.19362393021583557,0.8828905664259415,Sus
ENSMUST00000121184.2,0.17879626154899597,0.9046272816858411,Flat
ENSMUST00000145367.2,0.16700224578380585,0.8900007591692373,Sus
ENSMUST00000143080.2,0.1672741025686264,0.8985521665267633,Sus
ENSMUST00000108450.5,0.22149769961833954,0.8911880413994686,Sus
ENSMUST00000132502.2,0.19834333658218384,0.8826918404728696,Val
ENSMUST00000144998.2,0.15966644883155823,0.8826918404728696,Low
ENSMUST00000141148.2,0.20470760762691498,0.9001743928810267,Flat
ENSMUST00000137075.2,0.18681353330612183,0.8955266477327847,Sus
ENSMUST00000120639.9,0.21117131412029266,0.9057695904528719,Flat
ENSMUST00000132897.2,0.16171486675739288,0.8998155510800014,Sus
ENSMUST00000126409.2,0.19455787539482117,0.9030653352507051,Flat
ENSMUST00000149012.8,0.16434302926063538,0.8979779164555324,Sus
ENSMUST00000126673.2,0.171235129237175,0.8965984436129617,Sus
ENSMUST00000114627.8,0.2323300838470459,0.9010401535454701,Flat
ENSMUST00000114011.11,0.17619076371192932,0.8855738397447032,Val
ENSMUST00000145069.3,0.1673205941915512,0.8958636477371504,Val
ENSMUST00000127482.8,0.17791908979415894,0.8847897708394196,Val
ENSMUST00000113686.8,0.16506114602088928,0.8941329863215179,Sus
ENSMUST00000144600.8,0.1791469156742096,0.8921631830298608,Sus
ENSMUST00000106093.2,0.15917624533176422,0.8921631830298608,Low
ENSMUST00000113690.8,0.19082389771938324,0.890994560917248,Val
ENSMUST00000137454.8,0.16808930039405823,0.8952277418855852,Sus
ENSMUST00000122921.2,0.1606454849243164,0.8936096431149424,Sus
ENSMUST00000143928.2,0.16172702610492706,0.8865720270503109,Sus
ENSMUST00000137630.3,0.16584473848342896,0.8818099994305706,Sus
ENSMUST00000144736.8,0.18802863359451294,0.8952708235396263,Val
ENSMUST00000114614.8,0.2341303676366806,0.88977107633901,Val
ENSMUST00000142697.2,0.19165745377540588,0.8900698102035587,Val
ENSMUST00000111235.8,0.20364555716514587,0.8867449556057534,Val
ENSMUST00000140094.2,0.27006906270980835,0.9035213472494679,Flat
ENSMUST00000138229.2,0.17144903540611267,0.8857460803695423,Sus
ENSMUST00000134310.8,0.16350868344306946,0.899198735302682,Sus
ENSMUST00000114753.8,0.16841569542884827,0.8823250014785793,Val
ENSMUST00000145817.8,0.17487666010856628,0.892989043719304,Sus
ENSMUST00000119928.8,0.16768954694271088,0.8825142683858538,Sus
ENSMUST00000126964.8,0.1655920445919037,0.9059712401110085,Flat
ENSMUST00000113102.10,0.2235829085111618,0.8831742518085398,Sus
ENSMUST00000114949.8,0.1670617163181305,0.9058578175527645,Flat
ENSMUST00000118163.8,0.18184033036231995,0.9086373151646838,Flat
ENSMUST00000140710.2,0.19785676896572113,0.8825329285034724,Val
ENSMUST00000137793.2,0.16175571084022522,0.8899448648077068,Sus
ENSMUST00000143358.3,0.16099080443382263,0.895712474987042,Val
ENSMUST00000127154.2,0.21686498820781708,0.8857316338268697,Val
ENSMUST00000135985.2,0.19231407344341278,0.8812055664041132,Sus
ENSMUST00000125061.2,0.16402769088745117,0.9018264582252148,Flat
ENSMUST00000134578.2,0.1658366471529007,0.9079820612648964,Flat
ENSMUST00000148446.3,0.21748030185699463,0.891909078663211,Sus
ENSMUST00000133394.8,0.16311617195606232,0.8930368548962438,Sus
ENSMUST00000140874.8,0.1969754993915558,0.886729735141152,Sus
ENSMUST00000130638.8,0.16645067930221558,0.897332035610217,Sus
ENSMUST00000146687.2,0.16762718558311462,0.8897037451311972,Sus
ENSMUST00000137050.8,0.2509666681289673,0.8879374833068362,Val
ENSMUST00000139055.3,0.17850874364376068,0.8822885411565963,Sus
ENSMUST00000125604.2,0.1667821705341339,0.8962232634601045,Sus
ENSMUST00000136310.2,0.16226737201213837,0.8886915412395441,Sus
ENSMUST00000141944.8,0.15936732292175293,0.8886915412395441,Low
ENSMUST00000143726.2,0.1599884331226349,0.8886915412395441,Low
ENSMUST00000146192.2,0.16123569011688232,0.8998716174241828,Sus
ENSMUST00000113611.3,0.23381537199020386,0.8876610211955742,Val
ENSMUST00000142910.8,0.18112830817699432,0.9000643239844746,Flat
ENSMUST00000128264.6,0.19507776200771332,0.8931394425474836,Sus
ENSMUST00000138092.8,0.1721837818622589,0.8876759836861993,Sus
ENSMUST00000132783.3,0.16505222022533417,0.9050969663053474,Flat
ENSMUST00000134539.2,0.15892940759658813,0.9050969663053474,Low
ENSMUST00000138433.8,0.1510719358921051,0.9050969663053474,Low
ENSMUST00000107559.3,0.16664279997348785,0.8967413611958287,Sus
ENSMUST00000140930.2,0.1753619760274887,0.8796302053222099,Val
ENSMUST00000111746.8,0.159282848238945,0.8796302053222099,Low
ENSMUST00000117870.9,0.15946510434150696,0.8796302053222099,Low
ENSMUST00000128373.2,0.25873076915740967,0.8789254204189741,Val
ENSMUST00000126124.8,0.19749242067337036,0.8992462025143201,Sus
ENSMUST00000134766.2,0.18995796144008636,0.8915187640370779,Sus
ENSMUST00000114115.9,0.2167452573776245,0.8935396461760413,Val
ENSMUST00000145318.2,0.16600829362869263,0.9087150513228738,Flat
ENSMUST00000123680.2,0.16771338880062103,0.8755181001400801,Sus
ENSMUST00000110842.8,0.18052218854427338,0.8885393365935306,Sus
ENSMUST00000148900.8,0.2552483379840851,0.8805676827520631,Val
ENSMUST00000125844.2,0.16090387105941772,0.8865510451669056,Sus
ENSMUST00000136243.2,0.1651073843240738,0.8891865073087273,Sus
ENSMUST00000147636.8,0.15115982294082642,0.8891865073087273,Low
ENSMUST00000140306.9,0.16852450370788574,0.8931611123614922,Sus
ENSMUST00000128190.8,0.204037606716156,0.8889907910520454,Val
ENSMUST00000139767.2,0.16336259245872498,0.8961377880826257,Sus
ENSMUST00000127458.2,0.19453589618206024,0.9047537749255508,Flat
ENSMUST00000137807.8,0.16852639615535736,0.9052470211682252,Flat
ENSMUST00000146837.2,0.1870938390493393,0.8849158341225021,Sus
ENSMUST00000113913.8,0.1939723938703537,0.8886237800751042,Val
ENSMUST00000139246.8,0.18217115104198456,0.9062642125567533,Flat
ENSMUST00000146618.2,0.1688963621854782,0.8878011010647019,Sus
ENSMUST00000121922.3,0.1990918517112732,0.8963525944135534,Sus
ENSMUST00000128262.2,0.27760985493659973,0.8842884414121545,Val
ENSMUST00000143853.8,0.1645563393831253,0.8995466562053774,Sus
ENSMUST00000128604.2,0.1796995997428894,0.9036434549315804,Flat
ENSMUST00000136359.10,0.21438658237457275,0.8877354036920724,Sus
ENSMUST00000124371.2,0.18135666847229004,0.8874248030246141,Sus
ENSMUST00000132178.3,0.1731683313846588,0.8929929993202739,Sus
ENSMUST00000115103.9,0.22498881816864014,0.8880432526371168,Sus
ENSMUST00000109725.8,0.20727577805519104,0.8850977917671149,Val
ENSMUST00000148824.2,0.16931912302970886,0.8928693437943035,Sus
ENSMUST00000148028.2,0.1670360416173935,0.8890356785239206,Sus
ENSMUST00000132569.2,0.16594836115837097,0.8900793552406816,Sus
ENSMUST00000109409.8,0.2247300148010254,0.8780808996119123,Sus
ENSMUST00000122101.8,0.16476860642433167,0.8788905939321744,Sus
ENSMUST00000108920.10,0.1848648190498352,0.8975121014456704,Val
ENSMUST00000145281.2,0.23764488101005554,0.8835072102206102,Sus
ENSMUST00000131827.3,0.19020497798919678,0.8953390146606934,Val
ENSMUST00000138985.8,0.1835794746875763,0.8815635482918841,Sus
ENSMUST00000131108.9,0.18253552913665771,0.8959977942048234,Val
ENSMUST00000120632.2,0.2562357187271118,0.8832229228987339,Sus
ENSMUST00000107116.9,0.16493842005729675,0.8978926990520298,Sus
ENSMUST00000125789.2,0.19197706878185272,0.8900536438343776,Val
ENSMUST00000128762.9,0.18145543336868286,0.886803085741745,Val
ENSMUST00000130281.2,0.225704163312912,0.8883645162289285,Val
ENSMUST00000139267.2,0.16854052245616913,0.904809841269732,Flat
ENSMUST00000127904.8,0.1638813018798828,0.8953292976409196,Sus
